offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,dispo_code,Shift,loc_type,UC2_Literal,ibr_code,neighborhood,npu,long,lat
203011422,10/27/2020,10/27/2020,2:50,10/27/2020,2:50,604,NULL,NULL,345 EDGEWOOD AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Sweet Auburn,M,-84.376309,33.754198
203011423,10/27/2020,10/27/2020,15:30,10/27/2020,17:43,601,NULL,NULL,879 ST CHARLES AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Virginia Highland,F,-84.358579,33.775172
203011502,10/27/2020,10/27/2020,17:10,10/27/2020,18:20,604,NULL,NULL,520 DECATUR ST SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Old Fourth Ward,M,-84.370491,33.751885
203011517,10/27/2020,10/26/2020,18:00,10/27/2020,1:00,503,NULL,NULL,921 MYRTLE ST NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Midtown,E,-84.379031,33.779671
203011520,10/27/2020,10/27/2020,18:00,10/27/2020,18:31,405,NULL,NULL,3050 M.L.K. JR DR SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Harland Terrace,I,-84.486163,33.75106
203011524,10/27/2020,10/27/2020,16:00,10/27/2020,18:00,502,NULL,NULL,1360 W PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.386538,33.791491
203011559,10/27/2020,10/27/2020,18:38,10/27/2020,18:48,310,NULL,NULL,2 BROMACK DR SE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Browns Mill Park,Z,-84.390466,33.689014
203011589,10/27/2020,10/27/2020,18:20,10/27/2020,19:05,604,NULL,NULL,442 CAIN ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Sweet Auburn,M,-84.373036,33.759648
203011634,10/27/2020,10/27/2020,19:20,10/27/2020,19:23,211,NULL,NULL,740 SIDNEY MARCUS BLVD NE,NULL,NULL,NULL,NULL,ROBBERY,120,Lindbergh/Morosgo,B,-84.363734,33.827311
203011637,10/27/2020,10/27/2020,14:00,10/27/2020,19:20,502,NULL,NULL,500 10TH ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,NULL,E,-84.369258,33.782228
203011660,10/27/2020,10/27/2020,18:15,10/27/2020,19:45,313,NULL,NULL,3460 JONESBORO RD SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,South River Gardens,Z,-84.369184,33.662058
203011679,10/27/2020,10/27/2020,19:50,10/27/2020,20:02,501,NULL,NULL,329 14TH ST NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Home Park,E,-84.397957,33.786359
203011719,10/27/2020,10/27/2020,19:54,10/27/2020,20:05,206,NULL,NULL,269 BUCKHEAD AVE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Buckhead Village,B,-84.378617,33.838209
203011778,10/27/2020,10/27/2020,20:55,10/27/2020,21:10,505,NULL,NULL,855 PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Midtown,E,-84.383897,33.778087
203011799,10/27/2020,10/27/2020,8:00,10/27/2020,21:00,505,NULL,NULL,842 PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.384547,33.77749
203011818,10/27/2020,10/27/2020,21:21,10/27/2020,22:30,207,NULL,NULL,1700 NORTHSIDE DR NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Berkeley Park,D,-84.409141,33.800936
203001527,10/26/2020,10/26/2020,19:49,10/26/2020,20:10,501,NULL,NULL,410 14TH ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.400481,33.785886
203001553,10/26/2020,10/26/2020,7:30,10/26/2020,20:00,409,NULL,NULL,2700 LAURENS CIR SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Laurens Valley,R,-84.47733,33.708814
203001586,10/26/2020,10/26/2020,21:54,10/26/2020,22:00,113,NULL,NULL,3181 DONALD LEE HOLLOWELL PKWY NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Brookview Heights,G,-84.490252,33.786364
203000883,10/26/2020,10/17/2020,23:48,10/18/2020,2:00,507,NULL,NULL,360 MARIETTA ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.397321,33.763165
203000902,10/26/2020,10/24/2020,0:01,10/26/2020,13:00,209,NULL,NULL,3304 CHASTAIN DR NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,East Chastain Park,B,-84.383345,33.866515
203000915,10/26/2020,10/26/2020,13:44,10/26/2020,13:44,614,NULL,NULL,650 PONCE DE LEON AVE NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Midtown,E,-84.366409,33.776875
203000960,10/26/2020,10/26/2020,14:13,10/26/2020,14:13,611,NULL,NULL,2315 GLENWOOD AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,East Lake,O,-84.311982,33.739884
203001295,10/26/2020,10/26/2020,15:27,10/26/2020,17:12,210,NULL,NULL,3393 PEACHTREE RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Lenox,B,-84.363578,33.846335
203001334,10/26/2020,10/26/2020,19:12,10/26/2020,19:12,407,NULL,NULL,415 FAIRBURN RD SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Fairburn Mays,H,-84.510717,33.742877
203001341,10/26/2020,10/26/2020,17:45,10/26/2020,17:54,502,NULL,NULL,1001 PIEDMONT AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.380217,33.782017
203001419,10/26/2020,10/26/2020,17:35,10/26/2020,17:45,303,NULL,NULL,180 RALPH DAVID ABERNATHY BLVD,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Mechanicsville,V,-84.393785,33.7365
203001420,10/26/2020,10/26/2020,18:05,10/26/2020,18:45,613,NULL,NULL,500 AMSTERDAM AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Morningside/Lenox Park,F,-84.369766,33.788547
203001453,10/26/2020,10/26/2020,17:45,10/26/2020,19:00,505,NULL,NULL,860 PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.384553,33.778205
203001460,10/26/2020,10/26/2020,18:20,10/26/2020,19:20,602,NULL,NULL,112 KROG ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Inman Park,N,-84.364899,33.756303
203001505,10/26/2020,10/24/2020,19:36,10/25/2020,2:30,503,NULL,NULL,980 SPRING ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.38917,33.781541
203001607,10/26/2020,10/26/2020,20:50,10/26/2020,21:00,501,NULL,NULL,685 11TH ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.409757,33.783262
203001611,10/26/2020,10/26/2020,18:30,10/26/2020,19:25,204,NULL,NULL,1730 TAYLOR ST NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Underwood Hills,D,-84.421165,33.801697
203001650,10/26/2020,10/26/2020,21:00,10/26/2020,21:05,501,NULL,NULL,232 19TH ST NW,NULL,NULL,NULL,NULL,ROBBERY,120,Atlantic Station,E,-84.395515,33.793186
203001657,10/26/2020,10/26/2020,21:12,10/26/2020,22:00,602,NULL,NULL,240 NORTH HIGHLAND AVENUE NORTHEAST,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Inman Park,N,-84.360387,33.761899
203001727,10/26/2020,10/26/2020,19:02,10/26/2020,21:18,509,NULL,NULL,207 PEACHTREE CENTER AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.385764,33.760454
203001732,10/26/2020,10/26/2020,20:00,10/26/2020,22:10,612,NULL,NULL,1242 GLENWOOD AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,East Atlanta,W,-84.346872,33.740353
203001776,10/26/2020,10/26/2020,1:30,10/26/2020,3:30,208,NULL,NULL,3380 PEACHTREE RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23G,North Buckhead,B,-84.36611,33.849634
203001783,10/26/2020,10/26/2020,22:07,10/26/2020,23:05,507,NULL,NULL,210 PETERS ST SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Castleberry Hill,M,-84.399629,33.748749
203000766,10/26/2020,10/26/2020,10:00,10/26/2020,12:00,511,NULL,NULL,105 M.L.K. JR DR SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.390901,33.751956
203000799,10/26/2020,9/26/2020,12:33,10/26/2020,12:57,404,NULL,NULL,778 AVENIDA ST SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Westview,T,-84.438467,33.734094
203000828,10/26/2020,10/25/2020,23:00,10/26/2020,12:00,501,NULL,NULL,470 16TH ST NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Home Park,E,-84.404216,33.787839
203000834,10/26/2020,10/26/2020,12:55,10/26/2020,13:00,603,NULL,NULL,371 BOULEVARD NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Old Fourth Ward,M,-84.371558,33.76454
203000836,10/26/2020,10/24/2020,7:00,10/26/2020,12:57,101,NULL,NULL,260 WESTVIEW DR SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Atlanta University Center,T,-84.410035,33.743083
202991712,10/26/2020,10/25/2020,19:05,10/25/2020,21:37,504,NULL,NULL,1000 MARIETTA ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Marietta Street Artery,E,-84.410372,33.778635
203001113,10/26/2020,10/26/2020,15:30,10/26/2020,15:45,103,NULL,NULL,2011 BOLTON RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Riverside,D,-84.476858,33.810462
203001132,10/26/2020,10/26/2020,15:59,10/26/2020,16:04,610,NULL,NULL,1655 MEMORIAL DR SE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Kirkwood,O,-84.333762,33.746999
203001163,10/26/2020,10/26/2020,14:10,10/26/2020,16:15,508,NULL,NULL,285 MARIETTA ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.394827,33.760772
203001186,10/26/2020,10/25/2020,21:30,10/26/2020,14:30,205,NULL,NULL,1888 EMERY ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Wildwood (NPU-C),C,-84.414627,33.807906
203001196,10/26/2020,10/26/2020,16:00,10/26/2020,16:35,404,NULL,NULL,1587 OLYMPIAN CIR SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Westview,T,-84.43979,33.735536
203001205,10/26/2020,10/26/2020,11:17,10/26/2020,14:47,410,NULL,NULL,1994 BENT CREEK WAY SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Campbellton Road,R,-84.46636,33.700806
203001236,10/26/2020,10/26/2020,3:45,10/26/2020,17:00,204,NULL,NULL,2333 DEFOOR HILLS RD NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Underwood Hills,D,-84.434908,33.819147
203001244,10/26/2020,8/1/2020,9:00,10/7/2020,9:00,205,NULL,NULL,2144 PEACHTREE RD NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,NULL,C,-84.39324,33.813442
203001257,10/26/2020,10/20/2020,13:00,10/26/2020,13:00,503,NULL,NULL,33 11TH ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.386565,33.78295
203001259,10/26/2020,10/26/2020,15:00,10/26/2020,17:47,412,NULL,NULL,2130 SOUTHWOOD BLVD SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Ben Hill Terrace,P,-84.519509,33.696031
203001273,10/26/2020,10/26/2020,3:00,10/26/2020,11:00,504,NULL,NULL,427 LUCKIE ST NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Downtown,M,-84.39592,33.766052
202991888,10/26/2020,10/25/2020,23:54,10/26/2020,4:37,106,NULL,NULL,415 TEMPLE ST NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Bankhead,K,-84.42176,33.765859
203000052,10/26/2020,10/26/2020,0:30,10/26/2020,0:00,201,NULL,NULL,2788 DEFOORS FERRY WEST,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,NULL,C,-84.447306,33.820789
203000088,10/26/2020,10/25/2020,18:30,10/26/2020,1:00,509,NULL,NULL,106 BAKER ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.383578,33.762661
203000090,10/26/2020,10/26/2020,1:07,10/26/2020,2:35,308,NULL,NULL,440 THOMASVILLE BLVD SE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Thomasville Heights,Z,-84.359009,33.705932
203000093,10/26/2020,10/25/2020,11:50,10/26/2020,1:10,510,NULL,NULL,209 EDGEWOOD AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.379608,33.754032
203000096,10/26/2020,10/25/2020,16:30,10/26/2020,1:10,511,NULL,NULL,21 WALL ST SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.38939,33.753216
203000103,10/26/2020,10/25/2020,22:45,10/26/2020,3:14,507,NULL,NULL,282 WALKER ST SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Castleberry Hill,M,-84.402923,33.74695
203000270,10/26/2020,10/26/2020,2:00,10/26/2020,4:41,510,NULL,NULL,53 BELL ST SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Sweet Auburn,M,-84.379523,33.752019
203000283,10/26/2020,10/25/2020,22:00,10/26/2020,4:40,401,NULL,NULL,1174 LUCILE AVE SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23G,West End,T,-84.426252,33.742064
203000351,10/26/2020,10/26/2020,4:30,10/26/2020,9:05,309,NULL,NULL,2450 SPRING GARDEN DR SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Perkerson,X,-84.411747,33.687931
203000356,10/26/2020,10/26/2020,6:15,10/26/2020,7:30,304,NULL,NULL,795 POLLARD BLVD SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Summerhill,V,-84.391286,33.732997
203000359,10/26/2020,10/26/2020,7:34,10/26/2020,8:30,401,NULL,NULL,835 OGLETHORPE AVE SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,West End,T,-84.41542,33.736092
203000372,10/26/2020,10/25/2020,5:00,10/26/2020,7:50,207,NULL,NULL,695 ANTONE ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Berkeley Park,D,-84.410889,33.798222
203000391,10/26/2020,10/26/2020,2:30,10/26/2020,3:00,504,NULL,NULL,969 MARIETTA ST NW,NULL,NULL,NULL,NULL,BURGLARY,220,Marietta Street Artery,E,-84.409394,33.778661
203000423,10/26/2020,10/24/2020,13:00,10/26/2020,9:38,501,NULL,NULL,1039 HAMPTON ST NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Home Park,E,-84.406617,33.783185
203000432,10/26/2020,10/26/2020,8:00,10/26/2020,8:30,209,NULL,NULL,3714 ROSWELL RD,NULL,NULL,NULL,NULL,AUTO THEFT,240,East Chastain Park,B,-84.382665,33.856646
203000458,10/26/2020,10/25/2020,17:00,10/26/2020,7:00,103,NULL,NULL,912 HUFF RD NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Blandtown,D,-84.418498,33.788311
203000462,10/26/2020,10/21/2020,10:00,10/26/2020,9:00,604,NULL,NULL,345 DECATUR ST SE,NULL,NULL,NULL,NULL,BURGLARY,220,Sweet Auburn,M,-84.378969,33.749446
203000491,10/26/2020,10/26/2020,9:29,10/26/2020,10:00,405,NULL,NULL,203 PEYTON PL SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Harland Terrace,I,-84.476717,33.7513
203000520,10/26/2020,10/25/2020,16:00,10/26/2020,9:00,605,NULL,NULL,398 OAKLAND AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Grant Park,W,-84.374679,33.743797
203000532,10/26/2020,10/25/2020,19:38,10/26/2020,9:30,601,NULL,NULL,791 BROOKRIDGE DR NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Virginia Highland,F,-84.361331,33.784954
203000540,10/26/2020,10/24/2020,2:00,10/24/2020,22:45,208,NULL,NULL,3232 PEACHTREE RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Buckhead Forest,B,-84.374043,33.844121
203000583,10/26/2020,10/22/2020,7:00,10/26/2020,10:00,103,NULL,NULL,1468 FAIRMONT AVE NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23D,Blandtown,D,-84.422177,33.794917
203000589,10/26/2020,10/24/2020,8:00,10/26/2020,10:30,505,NULL,NULL,715 PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23D,Midtown,E,-84.383568,33.773983
203000611,10/26/2020,10/26/2020,4:00,10/26/2020,10:34,401,NULL,NULL,1165 EGGLESTON ST SW,NULL,NULL,NULL,NULL,ROBBERY,120,West End,T,-84.426006,33.739964
203000622,10/26/2020,10/25/2020,21:00,10/25/2020,22:00,503,NULL,NULL,999 PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.38365,33.781121
203000623,10/26/2020,10/26/2020,10:41,10/26/2020,12:00,110,NULL,NULL,2389 CLARISSA DR NW,NULL,NULL,NULL,NULL,BURGLARY,220,Carver Hills,G,-84.459373,33.797436
203000631,10/26/2020,10/26/2020,2:00,10/26/2020,10:47,509,NULL,NULL,265 PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Downtown,M,-84.387356,33.761375
203000719,10/26/2020,10/25/2020,14:30,10/26/2020,11:00,506,NULL,NULL,510 JONES AVE NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23G,English Avenue,L,-84.403929,33.763943
202991507,10/26/2020,10/25/2020,19:33,10/25/2020,19:45,505,NULL,NULL,W PEACHTREE ST NW & 8TH ST NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Midtown,E,-84.387278,33.779527
202991640,10/26/2020,10/25/2020,20:35,10/25/2020,20:40,509,NULL,NULL,265 PEACHTREE CENTER AVE NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Downtown,M,-84.38558,33.761595
202981988,10/26/2020,10/24/2020,19:30,10/24/2020,23:00,503,NULL,NULL,1138 PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.383434,33.785508
202990725,10/26/2020,10/25/2020,1:00,10/25/2020,11:00,501,NULL,NULL,921 HOWELL MILL RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.410167,33.780235
202990727,10/25/2020,10/23/2020,0:00,10/25/2020,12:00,304,NULL,NULL,755 HANK AARON DR SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Summerhill,V,-84.389793,33.736504
202990733,10/25/2020,10/24/2020,8:30,10/25/2020,11:00,204,NULL,NULL,1495 CHATTAHOOCHEE AVE NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Bolton,D,-84.436734,33.809466
202990743,10/25/2020,10/21/2020,14:00,10/25/2020,11:41,606,NULL,NULL,58 KENYON ST SE,NULL,NULL,NULL,NULL,BURGLARY,220,Reynoldstown,N,-84.357429,33.752323
202990772,10/25/2020,10/25/2020,11:00,10/25/2020,12:09,603,NULL,NULL,525 PARKWAY DR NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23D,Old Fourth Ward,M,-84.372855,33.768626
202990789,10/25/2020,10/25/2020,2:29,10/25/2020,2:29,202,NULL,NULL,1360 BEECHWOOD HILLS CT NW,NULL,NULL,NULL,NULL,BURGLARY,220,Mt. Paran/Northside,A,-84.432406,33.860986
202990796,10/25/2020,10/25/2020,11:40,10/25/2020,12:27,206,NULL,NULL,2333 PEACHTREE RD NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Buckhead Village,B,-84.379667,33.839546
202990808,10/25/2020,10/24/2020,20:00,10/25/2020,12:48,603,NULL,NULL,525 GLEN IRIS DR NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Old Fourth Ward,M,-84.366527,33.768814
202990815,10/25/2020,10/25/2020,12:10,10/25/2020,12:15,506,NULL,NULL,647 NORTHSIDE DR NW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,English Avenue,L,-84.408308,33.77371
202990839,10/25/2020,10/25/2020,12:45,10/25/2020,13:20,205,NULL,NULL,2530 BROOKDALE DR NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Peachtree Battle Alliance,C,-84.405735,33.82422
202990935,10/25/2020,10/22/2020,0:00,10/22/2020,0:00,614,NULL,NULL,369 5TH ST NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Midtown,E,-84.375171,33.775146
202990958,10/25/2020,10/25/2020,14:30,10/25/2020,14:50,507,NULL,NULL,210 PETERS ST SW,NULL,NULL,NULL,NULL,ROBBERY,120,Castleberry Hill,M,-84.399629,33.748749
202990963,10/25/2020,2/1/2020,14:00,10/25/2020,14:00,210,NULL,NULL,2531 LENOX RD NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23D,Pine Hills,B,-84.352192,33.825349
202991006,10/25/2020,10/25/2020,14:45,10/25/2020,16:00,111,NULL,NULL,62 HARWELL RD NW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,NULL,I,-84.493895,33.754551
202991021,10/25/2020,10/25/2020,13:30,10/25/2020,15:30,411,NULL,NULL,2841 GREENBRIAR PKWY SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Greenbriar,R,-84.493522,33.688394
202991031,10/25/2020,10/23/2020,13:00,10/25/2020,18:24,305,NULL,NULL,217 THIRKELD AVE SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,The Villages at Carver,Y,-84.393141,33.713247
202991088,10/25/2020,10/25/2020,15:56,10/25/2020,15:58,113,NULL,NULL,1620 HOLLYWOOD RD NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Scotts Crossing,G,-84.470976,33.799565
202991099,10/25/2020,10/17/2020,0:00,10/24/2020,0:00,304,NULL,NULL,191 LITTLE ST SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Summerhill,V,-84.381577,33.732926
202991144,10/25/2020,10/25/2020,16:40,10/25/2020,17:04,609,NULL,NULL,150 WHITEFOORD AVE NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Edgewood,O,-84.34223,33.757676
202991158,10/25/2020,10/25/2020,14:00,10/25/2020,16:30,602,NULL,NULL,760 EDGEWOOD AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Inman Park,N,-84.362707,33.755109
202991167,10/25/2020,10/23/2020,0:00,10/25/2020,1:05,207,NULL,NULL,1375 NORTHSIDE DR NW,NULL,NULL,NULL,NULL,BURGLARY,220,Loring Heights,E,-84.406766,33.792115
202991178,10/25/2020,10/25/2020,16:50,10/25/2020,17:45,210,NULL,NULL,3393 PEACHTREE RD NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Lenox,B,-84.363578,33.846335
202991216,10/25/2020,10/25/2020,1:48,10/25/2020,1:50,206,NULL,NULL,530 EAST PACES FERRY RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Buckhead Village,B,-84.37122,33.839006
202991258,10/25/2020,10/25/2020,17:23,10/25/2020,17:23,402,NULL,NULL,590 CASCADE AVE SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,West End,T,-84.433587,33.737455
202991294,10/25/2020,10/25/2020,15:30,10/25/2020,16:30,206,NULL,NULL,2900 PEACHTREE RD NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Peachtree Heights West,B,-84.383445,33.834469
202991344,10/25/2020,10/25/2020,10:30,10/25/2020,11:30,502,NULL,NULL,222 14TH ST NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23D,Midtown,E,-84.380463,33.786959
202991370,10/25/2020,10/25/2020,17:45,10/25/2020,18:05,602,NULL,NULL,1094 COLQUITT AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Inman Park,N,-84.351145,33.765567
202991381,10/25/2020,10/25/2020,16:00,10/25/2020,17:00,204,NULL,NULL,2116 LILLY WAY NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Underwood Hills,D,-84.426057,33.813139
202991417,10/25/2020,10/25/2020,18:30,10/25/2020,19:00,502,NULL,NULL,400 PARK DR NE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,NULL,E,-84.373059,33.788507
202991430,10/25/2020,10/24/2020,8:00,10/25/2020,18:00,312,NULL,NULL,2786 OLD HAPEVILLE RD SW,NULL,NULL,NULL,NULL,BURGLARY,220,Glenrose Heights,Z,-84.392548,33.678873
202991472,10/25/2020,10/25/2020,19:19,10/25/2020,19:57,606,NULL,NULL,898 MEMORIAL DR SE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Reynoldstown,N,-84.358165,33.746778
202991475,10/25/2020,10/25/2020,17:45,10/25/2020,19:20,501,NULL,NULL,690 11TH ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.409962,33.782705
202991493,10/25/2020,10/25/2020,19:20,10/25/2020,19:32,603,NULL,NULL,333 ANGIER AVE NE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Old Fourth Ward,M,-84.376753,33.76646
202991503,10/25/2020,10/25/2020,19:37,10/25/2020,23:24,104,NULL,NULL,1739 M.L.K. JR DR NW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Mozley Park,K,-84.44381,33.75144
202982015,10/25/2020,10/25/2020,2:30,10/24/2020,4:10,207,NULL,NULL,2143 PEACHTREE RD,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,NULL,E,-84.391538,33.812773
202982021,10/25/2020,10/24/2020,21:45,10/24/2020,23:46,507,NULL,NULL,492 LARKIN ST SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Castleberry Hill,M,-84.403765,33.747837
202990022,10/25/2020,10/24/2020,21:18,10/25/2020,3:00,503,NULL,NULL,1038 W PEACHTREE ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.388146,33.783043
202990028,10/25/2020,10/25/2020,0:00,10/25/2020,1:00,508,NULL,NULL,305 TED TURNER DR NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.388667,33.762924
202990032,10/25/2020,10/24/2020,11:00,10/25/2020,2:00,508,NULL,NULL,267 MARIETTA ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.394529,33.760776
